,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,country_residence,country_company
9824,2023,Intermediate,FT,Data Analyst,94100,USD,94100,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9825,2023,Intermediate,FT,Data Analyst,72400,USD,72400,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9826,2023,Senior / Expert,FT,Data Engineer,146100,USD,146100,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9827,2023,Senior / Expert,FT,Data Engineer,112400,USD,112400,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9828,2023,Executive / Director,FT,Director of Data Science,200000,GBP,246080,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9829,2023,Executive / Director,FT,Director of Data Science,165000,GBP,203016,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9830,2023,Executive / Director,FT,Head of Data,110000,GBP,135344,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9831,2023,Executive / Director,FT,Head of Data,90000,GBP,110736,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9832,2023,Senior / Expert,FT,Computer Vision Engineer,245000,USD,245000,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9833,2023,Senior / Expert,FT,Computer Vision Engineer,210000,USD,210000,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9834,2023,Senior / Expert,FT,Analytics Engineer,152900,USD,152900,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9835,2023,Senior / Expert,FT,Analytics Engineer,117700,USD,117700,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9836,2023,Intermediate,FT,Data Engineer,120000,GBP,147648,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9837,2023,Intermediate,FT,Data Engineer,100000,GBP,123040,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9838,2023,Executive / Director,FT,Data Scientist,228856,USD,228856,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9839,2023,Executive / Director,FT,Data Scientist,144540,USD,144540,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9840,2023,Intermediate,FT,Analytics Engineer,60000,GBP,73824,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9841,2023,Intermediate,FT,Analytics Engineer,50000,GBP,61520,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9842,2023,Senior / Expert,FT,Data Analyst,189400,USD,189400,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9843,2023,Senior / Expert,FT,Data Analyst,131685,USD,131685,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9844,2023,Senior / Expert,FT,Data Analyst,172000,USD,172000,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9845,2023,Senior / Expert,FT,Data Analyst,110000,USD,110000,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9846,2023,Senior / Expert,FT,Data Analyst,155000,USD,155000,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9847,2023,Senior / Expert,FT,Data Analyst,120000,USD,120000,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9848,2023,Senior / Expert,FT,Data Scientist,172800,USD,172800,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9849,2023,Senior / Expert,FT,Data Scientist,110000,USD,110000,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9850,2023,Senior / Expert,FT,Data Operations Analyst,144000,USD,144000,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9851,2023,Senior / Expert,FT,Data Operations Analyst,77000,USD,77000,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9852,2023,Intermediate,FT,Data Modeler,90000,GBP,110736,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9853,2023,Intermediate,FT,Data Modeler,45000,GBP,55368,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9854,2023,Senior / Expert,FT,Data Scientist,177300,USD,177300,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9855,2023,Senior / Expert,FT,Data Scientist,136300,USD,136300,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9856,2023,Entry Level / Junior,FT,Data Engineer,40000,GBP,49216,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9857,2023,Entry Level / Junior,FT,Data Engineer,35000,GBP,43064,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9858,2022,Intermediate,FT,Research Engineer,100000,EUR,105066,GB,50,GB,S,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9859,2023,Intermediate,FT,Data Engineer,90000,GBP,110736,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9860,2023,Intermediate,FT,Data Engineer,70000,GBP,86128,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9861,2023,Senior / Expert,FT,Analytics Engineer,289800,USD,289800,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9862,2023,Senior / Expert,FT,Analytics Engineer,214000,USD,214000,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9863,2023,Intermediate,FT,BI Developer,75000,GBP,92280,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9864,2023,Intermediate,FT,BI Developer,40000,GBP,49216,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9865,2023,Intermediate,FT,Analytics Engineer,350000,GBP,430640,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9866,2023,Intermediate,FT,Analytics Engineer,50000,GBP,61520,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9867,2023,Senior / Expert,FT,Analytics Engineer,230000,USD,230000,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9868,2023,Senior / Expert,FT,Analytics Engineer,143200,USD,143200,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9869,2023,Intermediate,FT,Data Analyst,38000,GBP,46755,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9870,2023,Intermediate,FT,Data Analyst,35000,GBP,43064,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9871,2023,Intermediate,FT,Data Scientist,55000,GBP,67672,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9872,2023,Intermediate,FT,Data Scientist,45000,GBP,55368,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9873,2023,Intermediate,FT,Research Scientist,161200,GBP,198340,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9874,2023,Intermediate,FT,Research Scientist,84570,GBP,104055,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9875,2023,Intermediate,FT,Data Analyst,60000,GBP,73824,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9876,2023,Intermediate,FT,Data Analyst,45000,GBP,55368,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9877,2023,Intermediate,FT,Data Scientist,65000,GBP,79976,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9878,2023,Intermediate,FT,Data Scientist,42000,GBP,51676,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9879,2023,Intermediate,FT,Data Scientist,70000,GBP,86128,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9880,2023,Intermediate,FT,Data Scientist,42000,GBP,51676,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9881,2023,Intermediate,FT,Data Scientist,90000,GBP,110736,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9882,2023,Intermediate,FT,Data Scientist,60000,GBP,73824,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9883,2023,Senior / Expert,FT,Data Architect,138000,USD,138000,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9884,2023,Senior / Expert,FT,Data Architect,92000,USD,92000,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9885,2023,Intermediate,FT,Data Engineer,70000,GBP,86128,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9886,2023,Intermediate,FT,Data Engineer,47500,GBP,58444,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9887,2023,Senior / Expert,FT,Machine Learning Engineer,161000,GBP,198094,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9888,2023,Senior / Expert,FT,Machine Learning Engineer,83300,GBP,102492,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9889,2023,Senior / Expert,FT,Data Engineer,112700,GBP,138666,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9890,2023,Senior / Expert,FT,Data Engineer,83300,GBP,102492,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9891,2023,Intermediate,FT,Data Analyst,80000,GBP,98432,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9892,2023,Intermediate,FT,Data Analyst,40000,GBP,49216,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9893,2023,Intermediate,FT,Data Analyst,65000,GBP,79976,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9894,2023,Intermediate,FT,Data Analyst,36050,GBP,44356,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9895,2023,Intermediate,FT,Data Engineer,105000,GBP,129192,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9896,2023,Intermediate,FT,Data Engineer,85000,GBP,104584,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9897,2023,Senior / Expert,FT,Data Manager,60027,GBP,73857,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9898,2023,Senior / Expert,FT,Data Manager,44737,GBP,55044,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9899,2023,Executive / Director,FT,Head of Data Science,131899,GBP,162288,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9900,2023,Executive / Director,FT,Head of Data Science,104891,GBP,129058,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9901,2023,Intermediate,FT,Insight Analyst,42000,GBP,51676,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9902,2023,Intermediate,FT,Insight Analyst,35000,GBP,43064,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9903,2023,Intermediate,FT,Data Engineer,95000,GBP,116888,GB,100,GB,L,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9904,2023,Intermediate,FT,Data Science Lead,60000,GBP,73824,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9905,2023,Intermediate,FT,Data Science Lead,50000,GBP,61520,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9906,2023,Intermediate,FT,Machine Learning Engineer,40000,GBP,49216,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9907,2023,Entry Level / Junior,FT,Research Engineer,120000,USD,120000,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9908,2023,Entry Level / Junior,FT,Research Engineer,60000,USD,60000,GB,100,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9909,2023,Intermediate,FT,Data Analyst,90000,GBP,110736,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9910,2023,Intermediate,FT,Data Analyst,70000,GBP,86128,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9911,2023,Intermediate,FT,Machine Learning Engineer,100000,GBP,123040,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9912,2023,Intermediate,FT,Machine Learning Engineer,80000,GBP,98432,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9913,2023,Intermediate,FT,Machine Learning Engineer,120000,GBP,147648,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
9914,2023,Intermediate,FT,Machine Learning Engineer,100000,GBP,123040,GB,0,GB,M,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland
